1999-01-31-00-00-00|"Sunday"|7|31|4|4|1999-01-31-00-00-00|1|1|"1999-01"|"1999-01"|31|35|1999-01-31-00-00-00|1999-01-31-00-00-00|"January"|"January"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-01-00-00-00|"Monday"|1|1|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-02-00-00-00|"Tuesday"|2|2|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-03-00-00-00|"Wednesday"|3|3|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-04-00-00-00|"Thursday"|4|4|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-05-00-00-00|"Friday"|5|5|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-06-00-00-00|"Saturday"|6|6|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-07-00-00-00|"Sunday"|7|7|5|5|1999-02-07-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-08-00-00-00|"Monday"|1|8|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-09-00-00-00|"Tuesday"|2|9|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-10-00-00-00|"Wednesday"|3|10|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-11-00-00-00|"Thursday"|4|11|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-12-00-00-00|"Friday"|5|12|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-13-00-00-00|"Saturday"|6|13|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-14-00-00-00|"Sunday"|7|14|6|6|1999-02-14-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-15-00-00-00|"Monday"|1|15|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-16-00-00-00|"Tuesday"|2|16|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-17-00-00-00|"Wednesday"|3|17|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-18-00-00-00|"Thursday"|4|18|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-19-00-00-00|"Friday"|5|19|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-20-00-00-00|"Saturday"|6|20|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-21-00-00-00|"Sunday"|7|21|7|7|1999-02-21-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-22-00-00-00|"Monday"|1|22|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-23-00-00-00|"Tuesday"|2|23|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-24-00-00-00|"Wednesday"|3|24|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-25-00-00-00|"Thursday"|4|25|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-26-00-00-00|"Friday"|5|26|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-27-00-00-00|"Saturday"|6|27|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-02-28-00-00-00|"Sunday"|7|28|8|8|1999-02-28-00-00-00|2|2|"1999-02"|"1999-02"|28|28|1999-02-28-00-00-00|1999-02-28-00-00-00|"February"|"February"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-01-00-00-00|"Monday"|1|1|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-02-00-00-00|"Tuesday"|2|2|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-03-00-00-00|"Wednesday"|3|3|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-04-00-00-00|"Thursday"|4|4|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-05-00-00-00|"Friday"|5|5|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-06-00-00-00|"Saturday"|6|6|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-07-00-00-00|"Sunday"|7|7|9|9|1999-03-07-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-08-00-00-00|"Monday"|1|8|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-09-00-00-00|"Tuesday"|2|9|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-10-00-00-00|"Wednesday"|3|10|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-11-00-00-00|"Thursday"|4|11|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-12-00-00-00|"Friday"|5|12|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-13-00-00-00|"Saturday"|6|13|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-14-00-00-00|"Sunday"|7|14|10|10|1999-03-14-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-15-00-00-00|"Monday"|1|15|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-16-00-00-00|"Tuesday"|2|16|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-17-00-00-00|"Wednesday"|3|17|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-18-00-00-00|"Thursday"|4|18|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-19-00-00-00|"Friday"|5|19|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-20-00-00-00|"Saturday"|6|20|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-21-00-00-00|"Sunday"|7|21|11|11|1999-03-21-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-22-00-00-00|"Monday"|1|22|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-23-00-00-00|"Tuesday"|2|23|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-24-00-00-00|"Wednesday"|3|24|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-25-00-00-00|"Thursday"|4|25|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-26-00-00-00|"Friday"|5|26|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-27-00-00-00|"Saturday"|6|27|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-28-00-00-00|"Sunday"|7|28|12|12|1999-03-28-00-00-00|3|3|"1999-03"|"1999-03"|31|28|1999-03-31-00-00-00|1999-03-28-00-00-00|"March"|"March"|"1999-Q1"|"1999-Q1"|90|91|1999-03-31-00-00-00|1999-03-28-00-00-00|1|1|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-29-00-00-00|"Monday"|1|29|13|13|1999-04-04-00-00-00|3|4|"1999-03"|"1999-04"|31|28|1999-03-31-00-00-00|1999-04-25-00-00-00|"March"|"April"|"1999-Q1"|"1999-Q2"|90|91|1999-03-31-00-00-00|1999-06-27-00-00-00|1|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-30-00-00-00|"Tuesday"|2|30|13|13|1999-04-04-00-00-00|3|4|"1999-03"|"1999-04"|31|28|1999-03-31-00-00-00|1999-04-25-00-00-00|"March"|"April"|"1999-Q1"|"1999-Q2"|90|91|1999-03-31-00-00-00|1999-06-27-00-00-00|1|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-03-31-00-00-00|"Wednesday"|3|31|13|13|1999-04-04-00-00-00|3|4|"1999-03"|"1999-04"|31|28|1999-03-31-00-00-00|1999-04-25-00-00-00|"March"|"April"|"1999-Q1"|"1999-Q2"|90|91|1999-03-31-00-00-00|1999-06-27-00-00-00|1|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-01-00-00-00|"Thursday"|4|1|13|13|1999-04-04-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-02-00-00-00|"Friday"|5|2|13|13|1999-04-04-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-03-00-00-00|"Saturday"|6|3|13|13|1999-04-04-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-04-00-00-00|"Sunday"|7|4|13|13|1999-04-04-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-05-00-00-00|"Monday"|1|5|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-06-00-00-00|"Tuesday"|2|6|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-07-00-00-00|"Wednesday"|3|7|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-08-00-00-00|"Thursday"|4|8|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-09-00-00-00|"Friday"|5|9|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-10-00-00-00|"Saturday"|6|10|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-11-00-00-00|"Sunday"|7|11|14|14|1999-04-11-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-12-00-00-00|"Monday"|1|12|15|15|1999-04-18-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-13-00-00-00|"Tuesday"|2|13|15|15|1999-04-18-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-14-00-00-00|"Wednesday"|3|14|15|15|1999-04-18-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
1999-04-15-00-00-00|"Thursday"|4|15|15|15|1999-04-18-00-00-00|4|4|"1999-04"|"1999-04"|30|28|1999-04-30-00-00-00|1999-04-25-00-00-00|"April"|"April"|"1999-Q2"|"1999-Q2"|91|91|1999-06-30-00-00-00|1999-06-27-00-00-00|2|2|1999|1999|365|364|1999-12-31-00-00-00|1999-12-26-00-00-00|
