3670|45700|14-JUN-99|S|9999|21|5208|120|248|                                    
4840|25290|14-JUN-99|C|341|27|1468.8|27|54.4|                                   
4520|84700|17-JUN-99|C|98|6|140.4|13.8|23.4|                                    
1485|168170|17-JUN-99|S|341|23|165.6|2.4|7.2|                                   
2125|45710|18-JUN-99|S|62|20|1152|24|57.6|                                      
5505|21920|24-JUN-99|T|9999|10|380|17.4|38|                                     
1150|44100|27-JUN-99|C|9999|7|630|24.6|90|                                      
6135|128090|27-JUN-99|I|302|8|243.2|14.4|30.4|                                  
1395|20860|28-JUN-99|C|281|7|33.6|2.4|4.8|                                      
19340|2080|29-JUN-99|C|9999|7|455|25.8|65|                                      
560|157230|02-JUL-99|T|350|10|512|25.2|51.2|                                    
1315|55770|02-JUL-99|P|482|3|114.75|22.8|38.25|                                 
3485|55360|03-JUL-99|T|9999|2|64|9|32|                                          
1415|131710|04-JUL-99|S|9999|1|59|24.6|59|                                      
1220|49410|06-JUL-99|T|9999|3|204|28.2|68|                                      
4805|20190|09-JUL-99|S|9999|33|1980|31.2|60|                                    
1750|150900|14-JUL-99|C|434|12|1058.4|51.6|88.2|                                
10060|28810|14-JUL-99|C|9999|27|2943|43.2|109|                                  
2780|68240|14-JUL-99|S|9999|20|400|6|20|                                        
6155|30960|14-JUL-99|S|9999|35|2940|29.4|84|                                    
250|30720|17-JUL-99|C|9999|5|140|14.4|28|                                       
3045|11400|17-JUL-99|I|9999|29|4002|68.4|138|                                   
8725|3610|18-JUL-99|S|146|42|3704.4|41.4|88.2|                                  
2920|49480|25-JUL-99|S|9999|2|86|17.4|43|                                       
1525|75880|25-JUL-99|I|9999|12|528|23.4|44|                                     
40425|49080|26-JUL-99|I|9999|8|64|3.6|8|                                        
2210|3970|27-JUL-99|S|9999|19|133|3|7|                                          
6250|6910|28-JUL-99|P|9999|18|5004|147|278|                                     
3840|7980|29-JUL-99|S|9999|2|550|109.8|275|                                     
1580|22160|29-JUL-99|T|9999|2|28|5.4|14|                                        
1515|175370|01-AUG-99|C|9999|7|63|4.8|9|                                        
4950|1110|02-AUG-99|S|9999|4|76|9.6|19|                                         
2840|21770|02-AUG-99|S|9999|2|370|73.8|185|                                     
43565|23240|03-AUG-99|P|9999|12|708|30.6|59|                                    
4750|930|03-AUG-99|I|9999|1|42|22.2|42|                                         
1065|55370|05-AUG-99|C|9999|8|1440|94.2|180|                                    
16640|23140|06-AUG-99|S|9999|26|988|15|38|                                      
12085|13640|06-AUG-99|S|9999|4|192|22.8|48|                                     
1740|2340|09-AUG-99|T|9999|5|240|13.8|48|                                       
5445|45810|13-AUG-99|I|9999|11|539|13.8|49|                                     
3060|16720|14-AUG-99|P|9999|17|1105|25.2|65|                                    
6940|43170|15-AUG-99|S|9999|1|135|44.4|135|                                     
515|43350|15-AUG-99|S|9999|2|56|14.4|28|                                        
8690|18670|19-AUG-99|P|9999|7|434|25.8|62|                                      
625|168920|24-AUG-99|S|9999|33|1122|12.6|34|                                    
6985|124300|25-AUG-99|I|9999|19|817|12|43|                                      
19795|11470|26-AUG-99|P|9999|8|736|31.2|92|                                     
1670|45900|26-AUG-99|S|9999|21|1239|28.8|59|                                    
4585|11840|27-AUG-99|P|9999|8|864|51|108|                                       
7800|25800|28-AUG-99|S|9999|18|1044|18|58|                                      
14775|16760|28-AUG-99|S|9999|4|352|45.6|88|                                     
2705|66700|28-AUG-99|I|9999|7|196|11.4|28|                                      
18880|74400|30-AUG-99|S|9999|28|1652|19.8|59|                                   
2695|82190|04-SEP-99|P|9999|11|198|7.2|18|                                      
4475|43870|04-SEP-99|C|9999|1|139|39.6|139|                                     
12640|132370|05-SEP-99|S|9999|2|98|19.8|49|                                     
2660|46610|06-SEP-99|I|9999|4|780|70.2|195|                                     
565|62010|07-SEP-99|P|9999|3|360|62.4|120|                                      
5140|71610|08-SEP-99|I|9999|4|196|19.8|49|                                      
2675|62650|09-SEP-99|C|9999|3|294|44.4|98|                                      
9660|47520|10-SEP-99|I|9999|8|592|27|74|                                        
12575|146460|10-SEP-99|P|9999|31|1178|13.8|38|                                  
1030|33540|11-SEP-99|I|9999|1|12|6|12|                                          
485|88340|11-SEP-99|I|9999|1|24|6.6|24|                                         
200|6770|12-SEP-99|I|9999|21|966|19.2|46|                                       
8725|24550|14-SEP-99|I|9999|21|2058|41.4|98|                                    
4080|47740|14-SEP-99|C|9999|6|78|4.8|13|                                        
3455|74190|17-SEP-99|C|9999|13|624|25.8|48|                                     
38235|171730|19-SEP-99|I|9999|8|472|26.4|59|                                    
2385|23960|20-SEP-99|P|9999|3|114|16.2|38|                                      
16540|74400|21-SEP-99|I|9999|11|220|6.6|20|                                     
435|17920|21-SEP-99|S|9999|14|1288|29.4|92|                                     
2155|30960|22-SEP-99|C|9999|12|1320|38.4|110|                                   
695|59250|23-SEP-99|S|9999|34|442|5.4|13|                                       
235|117200|24-SEP-99|S|9999|27|2052|33.6|76|                                    
1475|44040|27-SEP-99|C|9999|24|960|11.4|40|                                     
265|109490|01-OCT-99|T|9999|7|336|15|48|                                        
18655|3820|02-OCT-99|C|9999|17|2346|48|138|                                     
2070|49390|03-OCT-99|I|9999|4|432|49.8|108|                                     
1750|13100|04-OCT-99|C|9999|7|686|51.6|98|                                      
33085|17920|05-OCT-99|S|9999|2|240|57|120|                                      
3510|27320|06-OCT-99|S|9999|6|750|66.6|125|                                     
31245|65010|07-OCT-99|T|9999|2|290|62.4|145|                                    
44385|9440|09-OCT-99|S|9999|3|162|24|54|                                        
16505|2340|10-OCT-99|I|9999|29|1392|22.2|48|                                    
2255|41650|12-OCT-99|C|9999|22|858|20.4|39|                                     
8805|19480|12-OCT-99|S|9999|12|1416|60|118|                                     
47425|24680|12-OCT-99|S|9999|21|588|11.4|28|                                    
9935|47740|12-OCT-99|C|9999|7|119|5.4|17|                                       
6335|7000|13-OCT-99|S|9999|9|621|34.2|69|                                       
2370|16380|14-OCT-99|I|9999|19|494|7.8|26|                                      
44720|6440|15-OCT-99|I|9999|24|360|6|15|                                        
8205|8020|15-OCT-99|S|9999|9|306|14.4|34|                                       
200|8430|16-OCT-99|S|9999|3|138|19.2|46|                                        
14505|26450|17-OCT-99|T|9999|2|152|36|76|                                       
1290|42270|17-OCT-99|I|9999|11|638|19.2|58|                                     
9790|35130|20-OCT-99|I|9999|14|672|16.2|48|                                     
7515|7020|20-OCT-99|C|9999|7|175|13.2|25|                                       
9545|9700|21-OCT-99|I|9999|38|2964|38.4|78|                                     
1310|24410|24-OCT-99|T|9999|2|90|22.8|45|                                       
9180|9860|24-OCT-99|S|9999|8|200|11.4|25|                                       
300|55360|25-OCT-99|T|9999|2|196|31.2|98|                                       
2490|7450|25-OCT-99|C|9999|6|114|5.4|19|                                        
16870|49620|29-OCT-99|S|9999|34|340|3|10|                                       
14830|63470|30-OCT-99|I|9999|17|1326|37.8|78|                                   
11285|8850|30-OCT-99|S|9999|26|260|3|10|                                        
32785|92640|30-OCT-99|C|9999|7|252|10.8|36|                                     
4135|27350|01-NOV-99|S|9999|2|28|5.4|14|                                        
2145|3870|02-NOV-99|C|9999|28|3080|31.8|110|                                    
7635|31840|02-NOV-99|I|9999|20|180|3.6|9|                                       
12035|43070|03-NOV-99|I|9999|4|72|6|18|                                         
2230|138090|03-NOV-99|S|9999|37|1554|15.6|42|                                   
7990|45210|03-NOV-99|S|9999|33|1188|10.2|36|                                    
3950|570|04-NOV-99|S|9999|27|1296|24|48|                                        
4095|26120|04-NOV-99|I|9999|38|1596|17.4|42|                                    
27295|21880|04-NOV-99|P|9999|8|320|13.2|40|                                     
12070|19220|04-NOV-99|C|9999|28|4144|68.4|148|                                  
13675|46910|04-NOV-99|P|9999|31|1674|24.6|54|                                   
1670|150900|05-NOV-99|S|9999|2|118|28.8|59|                                     
2445|14300|05-NOV-99|C|9999|7|273|10.8|39|                                      
8605|27090|05-NOV-99|C|9999|12|588|22.2|49|                                     
49330|8890|07-NOV-99|I|9999|11|1452|64.8|132|                                   
3040|550|11-NOV-99|S|9999|37|1443|13.8|39|                                      
3775|10660|11-NOV-99|S|9999|3|177|30|59|                                        
4355|40180|13-NOV-99|C|9999|12|828|27.6|69|                                     
2780|11680|14-NOV-99|S|9999|27|540|6|20|                                        
10450|5080|14-NOV-99|C|9999|17|816|24|48|                                       
1685|157230|15-NOV-99|S|9999|22|858|16.8|39|                                    
1900|158430|16-NOV-99|S|9999|34|306|3.6|9|                                      
37285|22000|17-NOV-99|S|9999|11|286|7.8|26|                                     
26080|6280|18-NOV-99|T|9999|2|28|5.4|14|                                        
15285|9370|18-NOV-99|I|9999|27|1593|18|59|                                      
9745|29260|18-NOV-99|S|9999|1|145|62.4|145|                                     
26200|65830|19-NOV-99|C|9999|4|68|6.6|17|                                       
1840|5040|19-NOV-99|T|9999|5|145|11.4|29|                                       
4255|49410|20-NOV-99|I|9999|19|874|24|46|                                       
11065|10000|20-NOV-99|S|9999|2|118|30.6|59|                                     
26200|101150|21-NOV-99|I|9999|19|323|6.6|17|                                    
1425|22970|24-NOV-99|I|9999|18|342|7.8|19|                                      
2785|13340|25-NOV-99|S|9999|1|69|21|69|                                         
41575|8900|25-NOV-99|S|9999|34|680|7.2|20|                                      
6840|28560|26-NOV-99|I|9999|6|120|7.8|20|                                       
15280|132370|26-NOV-99|T|9999|7|553|24|79|                                      
205|147160|26-NOV-99|P|9999|8|528|27.6|66|                                      
4225|43430|26-NOV-99|I|9999|17|1428|35.4|84|                                    
40395|10930|27-NOV-99|S|9999|3|78|10.8|26|                                      
11185|14300|29-NOV-99|S|9999|1|138|57.6|138|                                    
6170|22130|04-DEC-99|I|9999|21|1848|42.6|88|                                    
3845|65930|04-DEC-99|S|9999|4|32|3|8|                                           
25025|29260|04-DEC-99|S|9999|34|714|11.4|21|                                    
2755|30750|04-DEC-99|S|9999|9|621|36.6|69|                                      
26895|29300|04-DEC-99|S|9999|24|1488|27|62|                                     
2710|13100|05-DEC-99|I|9999|12|336|11.4|28|                                     
2770|6440|06-DEC-99|P|9999|12|240|6.6|20|                                       
11785|16140|07-DEC-99|S|9999|37|1184|9.6|32|                                    
17505|44520|08-DEC-99|C|9999|11|209|8.4|19|                                     
970|11320|11-DEC-99|P|9999|44|1716|11.4|39|                                     
12910|137850|11-DEC-99|S|9999|2|52|11.4|26|                                     
7860|36010|13-DEC-99|I|9999|21|2310|52.8|110|                                   
8680|27550|16-DEC-99|S|9999|2|56|12.6|28|                                       
85|14680|18-DEC-99|I|9999|11|1298|55.8|118|                                     
9480|12670|18-DEC-99|I|9999|21|1176|15.6|56|                                    
2305|16140|18-DEC-99|S|9999|9|522|29.4|58|                                      
8345|38620|18-DEC-99|S|9999|26|104|1.8|4|                                       
12485|24670|19-DEC-99|T|9999|2|138|19.8|69|                                     
1015|68100|19-DEC-99|C|9999|35|350|4.8|10|                                      
1210|139450|20-DEC-99|S|9999|26|1794|28.8|69|                                   
1275|22300|21-DEC-99|I|9999|19|1482|40.2|78|                                    
8075|20000|22-DEC-99|S|9999|9|1152|48|128|                                      
8545|19630|24-DEC-99|S|9999|8|792|49.2|99|                                      
10545|88620|26-DEC-99|I|9999|21|1449|34.2|69|                                   
910|51760|28-DEC-99|S|9999|2|16|3.6|8|                                          
430|188700|28-DEC-99|I|9999|1|155|49.8|155|                                     
2620|79580|28-DEC-99|S|9999|9|801|44.4|89|                                      
2230|32460|30-DEC-99|C|9999|17|714|15.6|42|                                     
485|139450|30-DEC-99|S|9999|2|48|6.6|24|                                        
3985|20000|01-JAN-00|I|9999|18|306|4.8|17|                                      
1645|21090|02-JAN-00|S|9999|8|384|13.8|48|                                      
32180|37670|04-JAN-00|I|9999|17|527|14.4|31|                                    
4095|74820|05-JAN-00|P|9999|3|126|17.4|42|                                      
5010|8430|05-JAN-00|I|9999|19|1254|34.8|66|                                     
6145|20370|05-JAN-00|S|9999|6|504|24|84|                                        
2410|35180|06-JAN-00|T|9999|7|49|3|7|                                           
24410|8480|07-JAN-00|I|9999|7|98|6|14|                                          
9760|40930|07-JAN-00|T|9999|5|45|4.8|9|                                         
515|20660|08-JAN-00|I|9999|12|336|14.4|28|                                      
47740|16190|08-JAN-00|I|9999|6|252|12.6|42|                                     
5210|42030|10-JAN-00|S|9999|7|259|15.6|37|                                      
1925|76930|11-JAN-00|I|9999|21|189|3.6|9|                                       
6855|33930|13-JAN-00|I|9999|6|414|27.6|69|                                      
3210|17060|13-JAN-00|S|9999|15|1035|28.8|69|                                    
6950|4900|13-JAN-00|P|9999|8|704|44.4|88|                                       
13010|48040|14-JAN-00|P|9999|1|59|31.8|59|                                      
7890|1340|15-JAN-00|I|9999|11|616|24|56|                                        
33205|48460|16-JAN-00|P|9999|6|78|5.4|13|                                       
47425|46730|17-JAN-00|I|9999|11|308|11.4|28|                                    
18640|30680|19-JAN-00|C|9999|14|1932|55.8|138|                                  
3980|39820|20-JAN-00|I|9999|21|357|4.8|17|                                      
40870|142640|22-JAN-00|T|9999|2|8|1.2|4|                                        
33085|61720|23-JAN-00|S|9999|14|1680|57|120|                                    
4800|22300|23-JAN-00|I|9999|4|1460|115.8|365|                                   
11630|13850|25-JAN-00|S|9999|4|28|3|7|                                          
8815|135970|26-JAN-00|S|9999|2|26|6.6|13|                                       
5280|22800|26-JAN-00|I|9999|11|616|16.8|56|                                     
6730|34940|26-JAN-00|S|9999|25|1475|21.6|59|                                    
4095|4950|27-JAN-00|T|9999|2|84|17.4|42|                                        
14970|79070|27-JAN-00|S|9999|24|480|5.4|20|                                     
23620|6890|27-JAN-00|P|9999|3|114|18.6|38|                                      
6290|41500|28-JAN-00|P|9999|8|336|14.4|42|                                      
4295|20130|28-JAN-00|S|9999|8|32|1.2|4|                                         
26180|15230|30-JAN-00|S|9999|4|68|7.8|17|                                       
4395|43680|30-JAN-00|C|9999|14|686|21|49|                                       
1220|43350|30-JAN-00|C|9999|13|884|28.2|68|                                     
14245|148880|30-JAN-00|P|9999|8|1024|55.2|128|                                  
8635|17060|02-FEB-00|T|9999|2|56|10.2|28|                                       
1025|42960|03-FEB-00|S|9999|2|24|6|12|                                          
2070|76630|04-FEB-00|S|9999|3|324|49.8|108|                                     
9315|7720|05-FEB-00|S|9999|2|138|35.4|69|                                       
18745|63330|05-FEB-00|T|9999|2|318|68.4|159|                                    
1730|117410|07-FEB-00|C|9999|1|48|17.4|48|                                      
19680|128650|08-FEB-00|S|9999|20|560|12.6|28|                                   
3855|61720|09-FEB-00|S|9999|2|16|3|8|                                           
2225|9490|09-FEB-00|T|9999|2|116|24.6|58|                                       
11965|22000|09-FEB-00|S|9999|2|550|100.8|275|                                   
37600|27430|10-FEB-00|C|9999|24|3552|66|148|                                    
4505|3880|11-FEB-00|S|9999|21|1008|22.2|48|                                     
4480|57840|11-FEB-00|P|9999|12|1668|39.6|139|                                   
185|65190|12-FEB-00|I|144|4|140.4|16.8|35.1|                                    
2070|81220|12-FEB-00|T|9999|2|216|49.8|108|                                     
2415|11610|12-FEB-00|T|48|5|310.5|28.8|62.1|                                    
3720|6750|13-FEB-00|I|144|4|115.2|13.2|28.8|                                    
1080|188670|14-FEB-00|P|9999|11|143|4.8|13|                                     
5160|38290|15-FEB-00|S|9999|10|490|18|49|                                       
7325|15480|15-FEB-00|S|9999|4|276|34.8|69|                                      
12935|134470|15-FEB-00|T|300|2|19.2|4.2|9.6|                                    
5785|6680|17-FEB-00|I|9999|40|1320|10.2|33|                                     
1810|98380|17-FEB-00|S|9999|26|442|8.4|17|                                      
2255|96400|17-FEB-00|S|9999|4|156|20.4|39|                                      
9515|132610|18-FEB-00|I|420|21|107.1|3|5.1|                                     
26245|6510|18-FEB-00|P|9999|17|1598|40.8|94|                                    
11940|26450|18-FEB-00|C|276|17|489.6|12|28.8|                                   
7125|46910|18-FEB-00|C|9999|7|455|24.6|65|                                      
5830|28660|18-FEB-00|I|9999|4|276|33.6|69|                                      
1860|8970|21-FEB-00|T|9999|5|390|37.2|78|                                       
3840|71850|21-FEB-00|S|9999|4|1100|109.8|275|                                   
2265|25760|21-FEB-00|I|9999|21|882|13.2|42|                                     
1330|15340|22-FEB-00|I|360|21|1106.7|30|52.7|                                   
6505|39480|23-FEB-00|P|9999|7|826|55.2|118|                                     
560|182090|23-FEB-00|T|9999|2|128|25.2|64|                                      
1385|30750|23-FEB-00|S|9999|9|711|34.8|79|                                      
9845|19520|25-FEB-00|S|144|1|29.7|13.2|29.7|                                    
2095|59960|26-FEB-00|T|9999|14|1176|34.2|84|                                    
5000|20860|26-FEB-00|S|9999|2|16|2.4|8|                                         
120|69370|26-FEB-00|I|9999|21|2310|55.2|110|                                    
2890|33530|27-FEB-00|I|9999|1|40|17.4|40|                                       
940|27270|28-FEB-00|C|300|17|2244|54|132|                                       
815|1880|03-MAR-00|T|9999|2|118|30|59|                                          
2325|79580|03-MAR-00|S|48|42|718.2|9.6|17.1|                                    
3900|22160|04-MAR-00|C|156|12|134.4|6|11.2|                                     
2170|2060|04-MAR-00|I|360|12|758.4|37.8|63.2|                                   
1035|176930|05-MAR-00|P|408|17|583.1|16.8|34.3|                                 
14530|5410|07-MAR-00|C|372|6|102.6|10.2|17.1|                                   
4500|840|08-MAR-00|C|96|6|496.8|25.8|82.8|                                      
17410|79410|08-MAR-00|S|9999|1|37|16.2|37|                                      
4945|9860|09-MAR-00|S|348|27|907.2|11.4|33.6|                                   
2480|68060|09-MAR-00|I|72|12|140.4|3.6|11.7|                                    
13980|140570|10-MAR-00|P|144|18|194.4|3.6|10.8|                                 
1220|27580|11-MAR-00|I|9999|5|340|28.2|68|                                      
11380|12480|11-MAR-00|C|9999|31|2170|23.4|70|                                   
3440|13340|13-MAR-00|P|9999|11|1375|40.8|125|                                   
4445|11840|13-MAR-00|T|408|10|266|10.2|26.6|                                    
3925|41460|15-MAR-00|S|9999|4|144|15|36|                                        
1445|145410|18-MAR-00|S|9999|4|500|34.8|125|                                    
800|2830|20-MAR-00|I|9999|40|2160|16.8|54|                                      
9425|30620|21-MAR-00|I|288|19|1352.8|37.2|71.2|                                 
2745|35640|23-MAR-00|T|9999|5|725|62.4|145|                                     
13070|74360|24-MAR-00|C|252|15|1536|59.4|102.4|                                 
1200|9270|24-MAR-00|I|372|13|717.6|28.8|55.2|                                   
1640|5010|24-MAR-00|S|9999|29|1044|14.4|36|                                     
8050|73960|25-MAR-00|T|9999|2|34|8.4|17|                                        
7960|30620|25-MAR-00|I|432|11|138.6|6.6|12.6|                                   
16620|51530|26-MAR-00|P|372|8|292.4|21|36.55|                                   
1195|9670|26-MAR-00|S|9999|3|207|28.8|69|                                       
2120|68100|26-MAR-00|S|9999|17|2312|67.8|136|                                   
755|71280|27-MAR-00|T|9999|2|24|6.6|12|                                         
10260|19900|28-MAR-00|S|9999|3|33|6|11|                                         
2420|1960|01-APR-00|S|9999|1|7|3|7|                                             
3425|51430|02-APR-00|C|9999|14|392|11.4|28|                                     
8430|9200|02-APR-00|C|9999|24|2352|31.2|98|                                     
3720|43400|06-APR-00|I|9999|27|864|13.2|32|                                     
240|42900|06-APR-00|T|9999|10|590|17.4|59|                                      
1355|64750|06-APR-00|S|9999|2|66|13.2|33|                                       
1065|61540|07-APR-00|I|9999|19|3420|94.2|180|                                   
8780|49790|08-APR-00|S|9999|4|440|33.6|110|                                     
8010|1580|09-APR-00|T|9999|10|480|25.2|48|                                      
805|11830|09-APR-00|I|9999|7|413|30.6|59|                                       
2075|16470|11-APR-00|S|9999|14|1176|31.2|84|                                    
2160|35860|11-APR-00|C|9999|15|1650|39.6|110|                                   
17130|135390|15-APR-00|S|9999|29|1711|22.2|59|                                  
43565|46730|16-APR-00|S|9999|1|59|30.6|59|                                      
2540|64390|16-APR-00|I|9999|6|312|18|52|                                        
2735|71850|18-APR-00|T|9999|2|96|21|48|                                         
14455|68030|18-APR-00|P|9999|17|1496|47.4|88|                                   
1700|40050|20-APR-00|P|9999|3|99|13.8|33|                                       
4240|22760|21-APR-00|C|9999|7|280|11.4|40|                                      
400|42270|22-APR-00|T|9999|5|695|61.2|139|                                      
4335|74720|23-APR-00|S|9999|4|180|21.6|45|                                      
9985|106990|23-APR-00|T|9999|5|575|32.4|115|                                    
1805|111010|23-APR-00|C|9999|4|1580|202.2|395|                                  
3755|45940|24-APR-00|C|9999|7|217|16.8|31|                                      
5|22260|24-APR-00|S|9999|17|2975|82.2|175|                                      
6700|12910|24-APR-00|C|9999|12|36|1.2|3|                                        
2025|7650|24-APR-00|S|9999|19|361|10.2|19|                                      
1690|62910|26-APR-00|S|9999|4|56|6|14|                                          
7005|24670|27-APR-00|C|9999|13|767|27.6|59|                                     
11385|13780|27-APR-00|I|9999|21|2625|54.6|125|                                  
2460|20660|01-MAY-00|S|9999|3|183|23.4|61|                                      
47575|17350|01-MAY-00|I|9999|25|3375|51|135|                                    
8860|29330|01-MAY-00|I|9999|8|1400|84|175|                                      
18605|145360|03-MAY-00|C|9999|12|936|34.8|78|                                   
4010|8560|03-MAY-00|S|9999|7|224|16.8|32|                                       
3925|4620|03-MAY-00|I|9999|1|36|15|36|                                          
4395|31470|03-MAY-00|S|9999|2|98|21|49|                                         
2915|62140|04-MAY-00|S|9999|24|1632|28.2|68|                                    
17805|2200|04-MAY-00|I|9999|19|2242|60|118|                                     
2620|50250|05-MAY-00|S|9999|46|4094|44.4|89|                                    
12315|26120|05-MAY-00|I|78|24|1382.4|33|57.6|                                   
2045|94330|05-MAY-00|P|9999|7|455|31.8|65|                                      
30000|136490|08-MAY-00|P|9999|17|51|.6|3|                                       
11720|9200|08-MAY-00|T|9999|2|138|29.4|69|                                      
415|4920|09-MAY-00|P|9999|3|465|64.2|155|                                       
9650|30730|09-MAY-00|C|54|13|807.3|19.2|62.1|                                   
1275|2770|11-MAY-00|S|9999|25|1950|40.2|78|                                     
6335|18050|12-MAY-00|I|9999|1|69|34.2|69|                                       
460|35310|14-MAY-00|P|414|17|583.1|19.2|34.3|                                   
3550|52750|15-MAY-00|S|210|20|1003|28.8|50.15|                                  
3160|24950|17-MAY-00|S|210|28|1164.8|18.6|41.6|                                 
1410|89990|17-MAY-00|I|9999|21|399|8.4|19|                                      
8085|6380|18-MAY-00|P|9999|3|204|31.8|68|                                       
285|1300|18-MAY-00|P|9999|11|759|21|69|                                         
8640|14820|18-MAY-00|P|102|7|617.4|39.6|88.2|                                   
1710|139450|19-MAY-00|T|9999|2|66|13.8|33|                                      
1855|85310|19-MAY-00|I|18|14|1449|45.6|103.5|                                   
3825|47750|19-MAY-00|P|9999|18|1008|28.2|56|                                    
4420|71250|21-MAY-00|I|9999|1|14|6|14|                                          
2135|68240|21-MAY-00|I|9999|23|851|13.8|37|                                     
80|710|21-MAY-00|S|9999|2|68|12.6|34|                                           
5785|16150|21-MAY-00|I|18|4|118.8|10.2|29.7|                                    
14960|68030|22-MAY-00|P|9999|10|200|7.2|20|                                     
2640|22240|24-MAY-00|C|9999|16|304|7.2|19|                                      
1975|27470|25-MAY-00|I|9999|41|533|3.6|13|                                      
2555|27990|26-MAY-00|P|9999|14|546|19.2|39|                                     
545|36410|26-MAY-00|P|234|18|2019.6|65.4|112.2|                                 
1100|69500|28-MAY-00|P|54|18|1117.8|30.6|62.1|                                  
2645|8550|28-MAY-00|S|9999|2|92|13.2|46|                                        
11130|27430|29-MAY-00|S|9999|2|24|4.2|12|                                       
5200|23330|04-JUN-00|I|9999|7|259|15.6|37|                                      
2100|65860|05-JUN-00|C|9999|7|476|30|68|                                        
8035|1170|05-JUN-00|S|9999|10|1350|46.2|135|                                    
1885|76930|05-JUN-00|T|9999|3|132|19.2|44|                                      
3900|24740|06-JUN-00|S|9999|19|266|6|14|                                        
2365|37580|09-JUN-00|I|9999|19|1425|22.2|75|                                    
5750|13060|09-JUN-00|I|9999|7|273|21|39|                                        
895|62140|11-JUN-00|S|486|3|18|3.6|6|                                           
40340|61720|12-JUN-00|C|42|14|529.2|16.8|37.8|                                  
2380|2850|14-JUN-00|I|9999|11|1518|46.2|138|                                    
4035|32910|14-JUN-00|S|162|29|7400.8|110.4|255.2|                               
290|67480|16-JUN-00|S|9999|15|1470|33|98|                                       
9950|33540|17-JUN-00|T|186|10|756.5|45|75.65|                                   
3240|5010|17-JUN-00|C|9999|24|1680|20.4|70|                                     
7035|14680|19-JUN-00|T|9999|7|336|16.2|48|                                      
7890|9860|20-JUN-00|T|42|10|504|24|50.4|                                        
1975|81220|20-JUN-00|S|306|12|124.8|3.6|10.4|                                   
4480|200|21-JUN-00|T|9999|2|278|39.6|139|                                       
9645|15590|21-JUN-00|S|9999|3|1275|123.6|425|                                   
895|68530|22-JUN-00|I|9999|9|72|3.6|8|                                          
38835|62650|22-JUN-00|P|42|5|175.5|18.6|35.1|                                   
9315|26120|22-JUN-00|C|9999|5|345|35.4|69|                                      
1360|53790|23-JUN-00|P|9999|14|1512|51.6|108|                                   
1490|18250|25-JUN-00|P|246|17|122.4|2.4|7.2|                                    
930|40020|25-JUN-00|S|9999|28|4620|53.4|165|                                    
460|18160|26-JUN-00|I|186|4|156.8|19.2|39.2|                                    
865|23180|26-JUN-00|C|282|11|475.2|16.2|43.2|                                   
2345|22810|29-JUN-00|S|9999|2|38|7.2|19|                                        
47290|113110|01-JUL-00|S|9999|20|980|16.8|49|                                   
910|8350|03-JUL-00|C|9999|28|224|3.6|8|                                         
1150|31460|04-JUL-00|I|9999|12|1080|24.6|90|                                    
3975|43350|05-JUL-00|P|9999|8|136|4.8|17|                                       
2015|11320|06-JUL-00|S|9999|4|76|10.2|19|                                       
6265|4470|07-JUL-00|C|9999|17|1224|22.2|72|                                     
18925|65930|08-JUL-00|T|9999|2|128|27|64|                                       
12265|92290|09-JUL-00|S|9999|28|1176|13.2|42|                                   
18255|146380|09-JUL-00|T|9999|2|38|10.2|19|                                     
85|29790|10-JUL-00|P|9999|11|1298|55.8|118|                                     
505|4180|11-JUL-00|S|9999|13|1404|50.4|108|                                     
765|66860|12-JUL-00|I|9999|19|931|15.6|49|                                      
10710|29450|12-JUL-00|S|9999|19|475|10.2|25|                                    
1885|9370|13-JUL-00|C|9999|22|968|19.2|44|                                      
5290|48350|13-JUL-00|C|9999|13|728|18.6|56|                                     
33670|49840|17-JUL-00|C|9999|5|790|76.2|158|                                    
650|40720|19-JUL-00|S|9999|2|220|30|110|                                        
7945|110610|20-JUL-00|I|9999|12|948|21.6|79|                                    
1930|37240|25-JUL-00|I|9999|18|1962|35.4|109|                                   
1430|30100|25-JUL-00|C|9999|7|875|40.2|125|                                     
4950|4620|25-JUL-00|S|9999|9|171|9.6|19|                                        
1750|121820|25-JUL-00|S|9999|19|1862|51.6|98|                                   
1745|108160|26-JUL-00|S|9999|2|196|42|98|                                       
11675|16210|26-JUL-00|S|9999|3|207|31.8|69|                                     
14830|116940|27-JUL-00|S|9999|19|1482|37.8|78|                                  
1565|6120|27-JUL-00|S|9999|33|2145|33.6|65|                                     
8190|30730|28-JUL-00|C|9999|7|98|6|14|                                          
6470|22330|30-JUL-00|S|9999|14|966|19.8|69|                                     
2890|11830|02-AUG-00|T|9999|2|80|17.4|40|                                       
16200|94480|03-AUG-00|P|9999|11|429|16.2|39|                                    
1450|61720|03-AUG-00|I|9999|17|646|19.2|38|                                     
3515|22800|04-AUG-00|I|9999|11|99|4.8|9|                                        
880|6270|05-AUG-00|I|9999|14|588|13.8|42|                                       
255|108160|07-AUG-00|I|9999|26|936|19.2|36|                                     
3615|74400|12-AUG-00|I|123|21|264.6|6.6|12.6|                                   
17920|135970|13-AUG-00|S|9999|3|42|6|14|                                        
1705|28920|14-AUG-00|S|9999|3|99|13.8|33|                                       
9120|30650|15-AUG-00|I|411|11|392.7|21|35.7|                                    
7845|1170|15-AUG-00|P|9999|18|468|10.2|26|                                      
